67 	 Un uomo con un cappello da cowboy sta guidando un carro disegnato a cavallo.
99 	 Un gruppo di persone sedute intorno a un tavolo.
100 	 Un gruppo di persone si riunisce in un parco di divertimento.
109 	 Un uomo e una donna stanno camminando sulla spiaggia.
118 	 Un uomo con un cappello da pesca è seduto su una barca in acqua.
161 	 Un uomo con una maglietta rossa e dei pantaloni rossi sta facendo un trucco su una tavola da surf.
170 	 Un cane marrone che corre sulla sabbia.
200 	 Un giocatore di baseball che indossa una maglietta bianca e una mazza da baseball.
203 	 Un gruppo di persone sedute a un tavolo a mangiare.
257 	 Un uomo sta guidando una bicicletta.
280 	 Un uomo che fa arrampicarsi su una scogliera.
282 	 Un gruppo di persone che si arrampicano su una collina ricoperta di neve.
293 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di legno.
301 	 Un gruppo di persone si riunisce intorno a un tavolo.
322 	 Un uomo suona la chitarra e canta.
370 	 Un gruppo di persone che camminano lungo un sentiero in un campo.
377 	 Un uomo con un cappello da cowboy e un cappello da cowboy è seduto su una sedia a rotelle.
382 	 Un gruppo di persone si riunisce in un parco di divertimento.
387 	 Un gruppo di persone sedute a un tavolo a mangiare.
390 	 Un uomo e una donna in posa per una foto.
419 	 Un gruppo di persone si riunisce intorno a un tavolo.
422 	 Un gruppo di persone si trova di fronte ad un edificio di mattoni.
462 	 Una donna con un vestito bianco e una gonna bianca è in piedi accanto ad un edificio.
478 	 Una donna con una maglietta blu e un cappello da baseball sta mangiando un panino.
511 	 Un uomo in camicia bianca e pantaloni neri si trova di fronte ad un edificio.
608 	 Due cani marroni corrono sull'erba.
610 	 Un bambino che indossa una maglietta blu e una maglietta blu a strisce e un bambino che indossa una
628 	 Un uomo e una donna stanno camminando lungo un sentiero di pietra.
630 	 Un uomo che pesca da una barca in acqua.
669 	 Un uomo con un gilet arancione sta scavando un buco nella terra.
681 	 Due uomini che giocano a calcio.
694 	 Un uomo con una camicia nera e jeans blu è seduto su una panchina del parco.
762 	 Un ragazzo con una maglietta bianca e jeans blu sta facendo un giro di schiena.
816 	 Un uomo con un gilet arancione e un cappello rigido sta lavorando su un tetto.
843 	 Un uomo e una donna che camminano per strada.
900 	 Un gruppo di persone si riunisce intorno a un tavolo.
949 	 Un gruppo di persone si trova di fronte ad un edificio di mattoni.
1052 	 Un gruppo di persone si riunisce intorno a un treno.
1074 	 Due cani marroni corrono sull'erba.
1081 	 Un uomo con gli occhiali da sole e un cappello da baseball si trova vicino ad un corpo d'acqua.
1089 	 Un ragazzo con una maglietta blu e jeans blu è seduto su una panchina.
1102 	 Un uomo in camicia bianca e pantaloni neri sta giocando a bowling.
1103 	 Un gruppo di persone si riunisce intorno a un tavolo.
1107 	 Un cane marrone che salta in aria per prendere una palla rossa.
1144 	 Una macchina da corsa bianca sta correndo su una pista.
1145 	 Un gruppo di persone si esibisce sul palco.
1155 	 Un gruppo di persone che nuotano in acqua.
1162 	 Una donna con una maglietta bianca e un apron bianco sta cucinando.
1168 	 Un gruppo di persone si riunisce in un parco di divertimento.
1182 	 Un cane bianco e nero che salta in acqua.
1209 	 Un cane bianco e nero salta in aria per prendere una palla rossa.
1212 	 Un uomo che pesca in un fiume.
1271 	 Un uomo e una donna che camminano per strada.
1286 	 Un uomo e una donna sono seduti su un autobus.
1293 	 Un gruppo di persone sta camminando sulla spiaggia.
1351 	 Una donna con i capelli marroni che indossa una camicia bianca e un apron bianco sta cucinando in cucina.
1365 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
1371 	 Un uomo e una donna in posa per una foto.
1378 	 Un surfista fa surf su un'onda nell'oceano.
1382 	 Un uomo e una donna seduti su una panchina.
1478 	 Un uomo e una donna sono seduti su una sedia a rotelle.
1513 	 Un gruppo di persone in piedi su un molo che guarda l'acqua.
1516 	 Un uomo senza camicia sta scalando un albero.
1520 	 Un uomo con un cappello rigido sta lavorando su un pezzo di legno.
1523 	 Un uomo con un cappello da cowboy e un cappello da cowboy si trova di fronte a un negozio
1532 	 Un cane bianco e marrone salta in aria per prendere una palla da tennis.
1616 	 Un uomo con un cappello da cowboy e un cappello da cowboy è seduto su una panchina.
1636 	 Un bambino è seduto su una macchina.
1716 	 Un uomo con una camicia nera e un cappello da baseball si trova di fronte ad un edificio con
1727 	 Due bambini piccoli che giocano con i giocattoli.
1740 	 Un gruppo di persone si riunisce in una strada affollata.
1746 	 Un uomo che si arrampica su una scogliera rocciosa.
1754 	 Un uomo e una donna sono in piedi su un molo vicino all'acqua.
1782 	 Un uomo che fa un trucco su uno skateboard.
1892 	 Un gruppo di persone si riunisce in un parco di divertimento.
1902 	 Un gruppo di bambini che giocano a calcio.
1933 	 Un uomo e una donna saltano in aria su una spiaggia.
1943 	 Un gruppo di persone si riunisce intorno a un tavolo.
1995 	 Un uomo con un cappello bianco e una camicia nera sta guidando una moto rossa.
2006 	 Un uomo e una donna sono seduti su un molo vicino all'acqua.
2089 	 Un gruppo di giocatori di calcio che giocano a calcio su un campo da football.
2145 	 Un uomo e una donna camminano per strada.
2147 	 Un gruppo di persone è in piedi su un ponte di notte.
2177 	 Un uomo in camicia bianca e pantaloni neri si trova di fronte ad un edificio.
2179 	 Un bambino che indossa una maglietta blu e una maglietta blu a maniche lunghe e dei pantaloni blu è
2256 	 Due bambini piccoli sono seduti su una panchina di legno.
2274 	 Un uomo che scia nella neve.
2283 	 Un uomo con un cappello da baseball e un cappello da baseball si trova di fronte ad un edificio.
2312 	 Un cane marrone che corre in un campo.
2324 	 Un cane bianco e nero salta in aria per prendere una palla da tennis.
2326 	 Un bambino che si arrampica su un muro di roccia.
2388 	 Un uomo con un cappello da cowboy e un cappello da baseball si trova di fronte ad un edificio.
2434 	 Un uomo con un cappello da cowboy e un cappello da cowboy sta guidando un cavallo in un rodeo.
2476 	 Un uomo in camicia bianca e pantaloni neri si trova di fronte ad un edificio.
2522 	 Un uomo e una donna in posa per una foto.
2527 	 Una donna con gli occhiali sta cantando al microfono.
2605 	 Un gruppo di persone si riunisce intorno a un mucchio di sabbia.
2662 	 Un gruppo di uomini che lavora in un cantiere.
2737 	 Un gruppo di persone si riunisce in un campo di grano.
2749 	 Un uomo con un cappello blu e una camicia blu sta camminando su un sentiero sporco.
2968 	 Un uomo in camicia bianca sta cucinando in cucina.
3032 	 Un uomo con un cappello da cowboy e un gilet nero suona la chitarra.
3085 	 Un gruppo di persone si riunisce intorno a un fuoco.
3096 	 Un cane nero corre in un campo erboso.
3104 	 Un uomo che fa un salto in bicicletta su una collina.
3105 	 Un gruppo di bambini che nuotano in una piscina.
3115 	 Due donne in posa per una foto.
3175 	 Un gruppo di persone si riunisce intorno a un tavolo.
3180 	 Un gruppo di persone si riunisce intorno a un tavolo.
3197 	 Una donna con un cappotto nero e un cappotto nero con una sciarpa sulla testa.
3203 	 Un uomo che cammina per strada.
3204 	 Un cane bianco e marrone che gioca con un giocattolo in bocca.
3304 	 Un gruppo di persone si riunisce intorno a un gruppo di persone.
3375 	 Un gruppo di persone che camminano in una parata.
3393 	 Un cane bianco e nero che corre in acqua.
3410 	 Un uomo con gli occhiali da sole e gli occhiali da sole è in una piscina.
3423 	 Un uomo e una donna sono seduti su una panchina.
3425 	 Un uomo in cima a una montagna rocciosa.
3434 	 Un uomo con un cappello da cowboy e un cane bianco e marrone che corre sulla spiaggia.
3461 	 Un gruppo suona sul palco.
3493 	 Un uomo e una donna sono seduti su una panchina di fronte a un cartello che dice "The Deep
3498 	 Un uomo con una camicia nera e una donna in camicia nera che si parlano.
3510 	 Un uomo e una donna stanno camminando per strada.
3529 	 Un ragazzo con una maglietta rossa e dei pantaloni blu sta saltando su un set da swing.
3547 	 Un ragazzo con una maglietta rossa e un cappello da baseball è seduto a un tavolo in un ristorante.
3566 	 Una donna in camicia bianca e pantaloni neri cammina per strada.
3631 	 Due cani che giocano nella neve.
3681 	 Una ragazza con i capelli marroni e una camicia rossa è seduta su una sedia a rotelle.
3756 	 Un uomo che fa un salto in acqua.
3821 	 Un snowboarder che fa snowboard su una collina di neve.
3836 	 Un uomo che fa arrampicarsi su una scogliera.
3848 	 Un uomo che nuota in acqua.
3953 	 Due ragazze che giocano a beach volleyball.
3960 	 Un gruppo di persone sedute a un tavolo a mangiare.
3969 	 Due bambini piccoli che giocano con un giocattolo in bocca.
3975 	 Un cane che nuota in acqua.
3977 	 Un uomo con una camicia nera e un cappello da baseball sta lavorando ad un progetto di costruzione.
3979 	 Una donna con un cappello da cowboy e un cappello da cowboy è in piedi su una spiaggia affollata.
3995 	 Un bambino che indossa una maglietta a strisce e una maglietta blu a maniche lunghe sta piangendo.
4011 	 Una donna in camicia bianca e pantaloni neri cammina per strada.
4053 	 Un cane marrone corre sulla spiaggia.
4054 	 Un uomo e una donna in posa per una foto.
4072 	 Un gruppo di persone sedute intorno a un tavolo a mangiare.
4077 	 Un gruppo di persone si trova di fronte ad un edificio di mattoni.
4141 	 Un gruppo di persone si riunisce intorno a un tavolo.
4271 	 Un uomo e una donna sorridono per la telecamera.
4280 	 Un uomo in cima a una montagna.
4351 	 Un uomo e una donna sono seduti su una panchina del parco.
4463 	 Un uomo con un cappello da cowboy e un cappello da cowboy che tiene in mano una bandiera americana.
4480 	 Un uomo con un gilet arancione e un cappello da baseball è in piedi accanto a un treno.
4486 	 Un cane bianco e nero che corre in acqua.
4494 	 Un gruppo di persone si riunisce intorno a un tavolo.
4561 	 Un uomo suona la chitarra e canta.
4605 	 Un uomo suona la chitarra sul palco.
4616 	 Un uomo con un cappello da cowboy e un cappello da baseball si trova di fronte a un muro
4641 	 Un uomo e una donna sono seduti su una sedia a rotelle.
4734 	 Un uomo con una maglietta gialla e un cappello da baseball sta lavorando su un tetto di legno.
4743 	 Un uomo con gli occhiali da sole è seduto in una piscina.
4768 	 Un uomo e una donna in posa per una foto.
4808 	 Un uomo con una camicia nera e pantaloni neri sta lavorando su un pezzo di legno.
4840 	 Un uomo con gli occhiali sta parlando al microfono.
4860 	 Un uomo in camicia bianca e pantaloni neri si trova di fronte ad un edificio.
4906 	 Un cane bianco e nero salta in aria per prendere una palla da tennis.
4917 	 Un gruppo di persone si riunisce intorno a un tavolo.
4960 	 Un cane bianco e nero corre nella neve.
5013 	 Un uomo e una donna in posa per una foto.
5062 	 Un cane bianco e nero corre sull'erba.
5073 	 Un uomo con una maglietta blu e un apron blu sta cucinando in cucina.
5108 	 Un uomo con un cappello da cowboy e un gilet arancione sta lavorando su un tetto.
5162 	 Un uomo e una donna in posa per una foto.
5204 	 Un uomo con un cappello da cowboy e una donna con un cappello da cowboy e una donna con
5214 	 Un uomo con un cappello nero e una camicia nera si trova di fronte a un muro di mattoni.
5224 	 Un gruppo di persone si riunisce intorno a un grande edificio.
5270 	 Un uomo e una donna sono in spiaggia.
5274 	 Un uomo in camicia bianca e pantaloni neri che cammina per strada.
5300 	 Un uomo e una donna sono seduti su una panchina.
5304 	 Un gruppo di persone si riunisce intorno a un fuoco.
5371 	 Un uomo che fa surf su una tavola da surf.
5387 	 Un uomo con un cappello da baseball e una camicia bianca è in piedi accanto a un treno.
5447 	 Un uomo con un cappello da cowboy e un cappello da cowboy sta guidando un carro disegnato a cavallo.
5477 	 Un gruppo di giocatori di calcio che giocano a calcio.
5479 	 Un gruppo di giocatori di calcio che giocano a football.
5515 	 Un gruppo di persone si riunisce intorno a un tavolo di fronte a una folla.
5516 	 Un gruppo di bambini che giocano a calcio.
5522 	 Due giocatori di football che giocano a football.
5550 	 Un uomo con una camicia nera e dei pantaloni neri corre sulla spiaggia.
5553 	 Un gruppo di persone in piedi su una spiaggia rocciosa.
5576 	 Un uomo e una donna in posa per una foto.
5680 	 Un gruppo di persone si esibisce sul palco.
5711 	 Un gruppo di persone sedute intorno a un tavolo a mangiare.
5752 	 Un uomo con un cappello da cowboy e un cappello da cowboy si trova di fronte a un gruppo
5808 	 Un bambino con una maglietta blu e un cappello blu è in un parco giochi.
5950 	 Un cane bianco e nero corre sull'erba.
6043 	 Un gruppo di persone che giocano a calcio.
6049 	 Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
6055 	 Due giocatori di calcio che giocano a calcio.
6063 	 Un uomo con una camicia bianca e un apron blu che lavora su un pezzo di legno.
6089 	 Un grande cane marrone che corre sulla sabbia.
6110 	 Un uomo che pesca da una barca.
6143 	 Un uomo con un cappello da cowboy e un cappello da cowboy si trova di fronte a un negozio
6151 	 Un uomo con un cappello da cowboy e un cappello da baseball si trova di fronte a un mucchio
6167 	 Un uomo con un gilet arancione e un cappello da baseball si trova di fronte a una folla di
6171 	 Un gruppo di persone sta camminando sulla spiaggia.
6209 	 Un uomo con un ombrello rosso e un ombrello rosso è in piedi su un campo da basket.
6230 	 Un uomo con gli occhiali e una giacca di pelle nera sta guardando un altro uomo che indossa una
6248 	 Un uomo e una donna in posa per una foto.
6257 	 Un uomo e una donna sono seduti su una panchina.
6278 	 Un gruppo di persone si riunisce intorno a un gruppo di persone.
6282 	 Un gruppo di persone si riunisce in un parco.
6304 	 Una donna in camicia nera e occhiali da sole è seduta su una panchina di fronte ad un edificio.
6318 	 Un grande gruppo di persone si riunisce intorno a un cartello di protesta.
6377 	 Un cowboy che guida un cavallo.
6425 	 Un gruppo di persone si riunisce intorno ad un albero di Natale.
6505 	 Un uomo con un gilet arancione e un gilet arancione sta lavorando su un treno.
6533 	 Un uomo con un gilet arancione sta lavorando su un binario ferroviario.
6542 	 Un gruppo di persone si riunisce intorno a un tavolo.
6554 	 Un gruppo di uomini che suonano la chitarra sul palco.
6557 	 Un gruppo di operai edili che lavorano su un treno.
6582 	 Un gruppo di bambini che giocano a calcio.
6586 	 Un cane nero nuota in acqua.
6666 	 Un uomo e una donna camminano per strada.
6767 	 Un uomo con un cappello rigido sta lavorando su un pezzo di metallo.
6791 	 Un uomo con una maglietta gialla e un cappello da baseball sta camminando in acqua poco profonda.
6890 	 Un uomo in bicicletta che fa un trucco in aria.
6896 	 Un gruppo di persone sedute intorno a un tavolo a mangiare.
6902 	 Un gruppo di persone si trova di fronte ad un edificio di mattoni.
6977 	 Una donna con gli occhiali da nuoto e gli occhiali da sole sta nuotando in una piscina.
6990 	 Un bambino che indossa un cappello da cowboy e un cappello da baseball blu è seduto su una panchina.
6992 	 Una donna in camicia bianca e pantaloni neri cammina lungo un sentiero sporco con un bastone in bocca.
7016 	 Una ragazzina con i capelli marroni che indossa una maglietta a strisce bianche e nere che tiene in mano
7044 	 Un gruppo di persone si riunisce in un parco.
7151 	 Un cane marrone che nuota in acqua.
7156 	 Un cane corre sull'erba.
7203 	 Un gruppo di giocatori di football che si prepara a lanciare la palla.
7228 	 Un uomo con un cappello rosso e una camicia rossa è in piedi su un ramo di albero.
7283 	 Un uomo e una donna sono seduti su una panchina.
7317 	 Un gruppo di persone si riunisce intorno a un tavolo.
7330 	 Un uomo in camicia bianca e pantaloni neri cammina per strada.
7355 	 Un uomo con un cappello da baseball e un cappello da baseball è seduto su una roccia vicino a
7376 	 Un uomo e una donna stanno camminando per strada.
7382 	 Un gruppo di persone si riunisce intorno a un tavolo.
7409 	 Un gruppo di persone sedute intorno a un tavolo.
7414 	 Un bambino con una maglietta rossa e dei pantaloni blu sta giocando con una palla rossa.
7421 	 Un uomo con una camicia rossa e un cappello da baseball si trova di fronte a un cartello che
7454 	 Un gruppo di persone sedute a un tavolo a mangiare.
7575 	 Un uomo suona la chitarra e canta.
7608 	 Un grande gruppo di persone si riunisce in una strada affollata.
7610 	 Un ragazzo e una ragazza giocano in acqua poco profonda.
7646 	 Un gruppo di persone che camminano lungo un sentiero di pietra.
7723 	 Un uomo con un cappello da cowboy e un cappello da baseball si trova di fronte ad un edificio.
7843 	 Un gruppo di persone si riunisce in una stazione ferroviaria.
7900 	 Un uomo in camicia bianca e pantaloni neri si trova di fronte a un muro di mattoni.
7974 	 Un gruppo di bambini che giocano nella sabbia.
7978 	 Un cane marrone corre sull'erba.
7979 	 Un gruppo di persone si riunisce intorno a un tavolo.
8039 	 Due uomini che giocano a baseball.
8107 	 Un cane nero corre in un campo erboso.
8115 	 Un gruppo di persone sedute su una barca a remi in acqua.
8117 	 Un gruppo di ciclisti che corrono in una gara.
8194 	 Un gruppo di persone sedute a un tavolo a mangiare.
8238 	 Un uomo e una donna seduti su una panchina.
8268 	 Un gruppo di persone sta camminando lungo un sentiero di pietra.
8303 	 Un cane marrone e un cane marrone che giocano con un giocattolo in bocca.
8339 	 Un uomo e una donna in posa per una foto.
8371 	 Un uomo e una donna sono seduti su una panchina.
8375 	 Un uomo e una donna seduti su un autobus.
8405 	 Un bambino che indossa una maglietta blu e un cappello da baseball è seduto su uno swing.
8507 	 Un uomo e una donna seduti su una roccia in acqua.
8555 	 Un uomo con una maglietta blu e un cappello da baseball si trova in cima a una montagna.
8605 	 Un gruppo di persone sedute a un tavolo in un mercato all'aperto.
8777 	 Un grande gruppo di persone si riunisce intorno a un gruppo di persone.
8913 	 Un uomo e una donna sono seduti su una panchina.
9017 	 Un uomo con una camicia bianca e un cappello da baseball sta lavorando ad un progetto di costruzione.
9038 	 Una ragazza con un vestito rosso e un cappello rosa sta camminando sulla spiaggia.
9079 	 Un uomo e una donna stanno camminando per strada.
9137 	 Un uomo con una camicia nera e pantaloni neri sta giocando a tennis.
9151 	 Un uomo e una donna in posa per una foto.
9154 	 Un uomo e una donna camminano lungo un sentiero di pietra.
9174 	 Una donna con gli occhiali da sole e una maglietta bianca con una maglietta bianca e un cappello da
9272 	 Una ragazzina con un cappello rosa e una maglietta rosa è in piedi su un tronco nei boschi.
9273 	 Una donna con i capelli marroni che indossa una maglietta nera e un uomo con una maglietta nera e
9280 	 Un giocatore di calcio che gioca a calcio.
9291 	 Un cane nero che salta su un ostacolo.
9380 	 Un grande gruppo di persone si riunisce intorno a un tavolo di fronte a un negozio di vestiti.
9451 	 Un uomo con un cappello rigido sta lavorando su un tetto.
9488 	 Un cane bianco e marrone salta in aria per prendere una palla rossa.
9496 	 Un uomo e una donna sono seduti su una panchina di legno.
9578 	 Un cane nero corre in acqua.
9724 	 Un cane nero corre sull'erba.
9734 	 Due bambini che giocano a calcio in un campo.
9747 	 Un gruppo di persone è in piedi su una spiaggia rocciosa.
9758 	 Un cane nero e un cane nero corrono sull'erba.
9774 	 Un ragazzo con una maglietta blu e un cappello da baseball sta giocando con una palla rossa.
9778 	 Un gruppo di persone si riunisce intorno a un monitor di computer.
9819 	 Una ragazza in muta blu sta nuotando in una piscina.
9858 	 Un uomo e una donna sono seduti su una panchina di fronte ad un edificio. <end>
9862 	 Un gruppo di persone si riunisce intorno a un tavolo.
9895 	 Un uomo in camicia bianca e pantaloni neri si trova vicino a un muro di mattoni.
9896 	 Un gruppo di persone in posa per una foto.
9907 	 Un gruppo di persone è in piedi su una roccia vicino ad un corpo d'acqua.
9985 	 Un uomo in camicia bianca e pantaloni neri che gioca a tennis.
10014 	 Un ragazzo con una maglietta bianca e jeans blu sta giocando a bowling.
10033 	 Un bambino che indossa una maglietta a strisce e una maglietta blu a strisce sta piangendo.
10061 	 Un gruppo di persone in posa per una foto di fronte a una montagna.
10078 	 Un uomo e una donna in posa per una foto.
10081 	 Un uomo con un cappello da baseball e una camicia bianca sta lavorando ad un progetto di costruzione.
10084 	 Un cane bianco e nero corre sull'erba.
10133 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
10164 	 Un uomo con una camicia nera e un cappello da baseball è seduto su una panchina di fronte a
10214 	 Un cane nero salta in aria per prendere una palla da tennis.
10219 	 Un uomo con una camicia bianca e jeans blu è in piedi accanto a una finestra di un negozio.
10221 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
10244 	 Un uomo e una donna in posa per una foto.
10266 	 Una donna con gli occhiali da sole e un cappello da cowboy e un cappello da baseball si trova
10291 	 Un cane bianco e marrone corre sull'erba.
10321 	 Un gruppo di persone sedute a un tavolo a mangiare.
10356 	 Una bambina con un vestito rosa e un cappello rosa sta camminando in un campo di fiori gialli.
10363 	 Una sposa e una sposa sono in posa per una foto.
10364 	 Un uomo e una donna in posa per una foto.
10392 	 Un gruppo di persone che camminano lungo un sentiero in un parco.
10436 	 Due ragazze si posano per una foto.
10449 	 Un uomo con una camicia a strisce e jeans blu è seduto su una panchina di fronte a un
10458 	 Due donne che giocano a beach volleyball.
10479 	 Due bambini nuotano in una piscina.
10497 	 Un uomo e una donna che camminano lungo un sentiero in un campo.
10530 	 Un giocatore di hockey che gioca a hockey.
10557 	 Un uomo con un cappello da cowboy e un cappello nero è seduto su una panchina.
10724 	 Un uomo e una donna sono seduti a un tavolo di fronte a un microfono.
10741 	 Un uomo e una donna in posa per una foto.
10746 	 Un gruppo di persone si riunisce intorno a un tavolo a mangiare.
10752 	 Un uomo che fa surf su una tavola da surf.
10792 	 Un uomo con una camicia rossa e jeans blu è in piedi accanto a una finestra di un negozio.
10793 	 Un uomo e una donna sono seduti su una panchina.
10801 	 Due ragazzi che giocano in spiaggia.
10810 	 Un uomo e una donna che camminano per strada.
10871 	 Una persona che fa snowboard su una rampa.
10885 	 Un uomo e una donna in posa per una foto.
10923 	 Una donna in camicia bianca e pantaloni neri cammina per strada.
10932 	 Una donna in camicia rossa e pantaloni neri si trova vicino ad un corpo d'acqua.
10947 	 Due cani che corrono in un campo.
10963 	 Un gruppo di donne che camminano per strada.
10982 	 Un gruppo di persone si riunisce intorno a un tavolo.
